Panel,Data_Type,Panel_Description,Station,Cluster,Cluster_Name,StationType,Is_Traffic_Station,X_Variable,X_Label,X_Raw_Value,X_Norm,Y_Variable,Y_Label,Y_Raw_Value,Y_Norm,Baseline_Feature_Name,Cluster_Feature_Values,Notes
e,environmental_gradient_point,Environmental gradient proof matrix point.,松江图书馆,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0023755233060850384,0.31130798351170097,green_space_composite,Green Space Density (3km),0.36957510719863224,0.2972997395180732,Baseline+Meteorology,Emission=0.018999; Landuse=-0.168626; POI=-0.002147; Temp=-0.011615; Topo=-0.001494; UCP=-0.220700,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,松江岳阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021250192244630563,0.2765942874923608,building_density_aggregate,Building Density (3km),0.174276063512562,0.5674530605638304,Baseline+Meteorology,Emission=-0.029083; Landuse=-0.035603; POI=0.003858; Temp=-0.004355; Topo=-0.040625; UCP=-0.013893,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,松江岳阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021250192244630563,0.2765942874923608,height_std_aggregate,Building Height Std (3km),11.30929774793099,0.35671399655225416,Baseline+Meteorology,Emission=-0.029083; Landuse=-0.035603; POI=0.003858; Temp=-0.004355; Topo=-0.040625; UCP=-0.013893,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,松江岳阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021250192244630563,0.2765942874923608,frontal_area_density_aggregate,Frontal Area Density (3km),0.22177904096593415,0.26592167603753275,Baseline+Meteorology,Emission=-0.029083; Landuse=-0.035603; POI=0.003858; Temp=-0.004355; Topo=-0.040625; UCP=-0.013893,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,松江岳阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021250192244630563,0.2765942874923608,building_impervious_composite,Building & Impervious (3km),0.6239728348679454,0.7181315286155574,Baseline+Meteorology,Emission=-0.029083; Landuse=-0.035603; POI=0.003858; Temp=-0.004355; Topo=-0.040625; UCP=-0.013893,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,松江岳阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021250192244630563,0.2765942874923608,green_space_composite,Green Space Density (3km),0.3713099011968195,0.2994481841444641,Baseline+Meteorology,Emission=-0.029083; Landuse=-0.035603; POI=0.003858; Temp=-0.004355; Topo=-0.040625; UCP=-0.013893,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东东方路路边站,0,Cluster 1 (Urban core),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.001985692439299649,0.25728702656392244,building_density_aggregate,Building Density (3km),0.1776728952608794,0.5787359344498695,Baseline+Meteorology,Emission=-0.066337; Landuse=-0.008103; POI=-0.043720; Temp=-0.005440; Topo=-0.061893; UCP=-0.065505,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东东方路路边站,0,Cluster 1 (Urban core),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.001985692439299649,0.25728702656392244,height_std_aggregate,Building Height Std (3km),21.010810842630676,0.8686466219839993,Baseline+Meteorology,Emission=-0.066337; Landuse=-0.008103; POI=-0.043720; Temp=-0.005440; Topo=-0.061893; UCP=-0.065505,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东东方路路边站,0,Cluster 1 (Urban core),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.001985692439299649,0.25728702656392244,frontal_area_density_aggregate,Frontal Area Density (3km),0.5042084037021474,0.6135551871817183,Baseline+Meteorology,Emission=-0.066337; Landuse=-0.008103; POI=-0.043720; Temp=-0.005440; Topo=-0.061893; UCP=-0.065505,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东东方路路边站,0,Cluster 1 (Urban core),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.001985692439299649,0.25728702656392244,building_impervious_composite,Building & Impervious (3km),0.6518218387562535,0.7534699348022516,Baseline+Meteorology,Emission=-0.066337; Landuse=-0.008103; POI=-0.043720; Temp=-0.005440; Topo=-0.061893; UCP=-0.065505,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东东方路路边站,0,Cluster 1 (Urban core),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.001985692439299649,0.25728702656392244,green_space_composite,Green Space Density (3km),0.32856694906173217,0.24651344611408735,Baseline+Meteorology,Emission=-0.066337; Landuse=-0.008103; POI=-0.043720; Temp=-0.005440; Topo=-0.061893; UCP=-0.065505,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东周浦,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0016050132444449196,0.20453426594816643,building_density_aggregate,Building Density (3km),0.134357408609389,0.4348597552887258,Baseline+Meteorology,Emission=-0.043398; Landuse=-0.119052; POI=-0.039567; Temp=-0.020719; Topo=-0.149282; UCP=-0.674513,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东周浦,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0016050132444449196,0.20453426594816643,height_std_aggregate,Building Height Std (3km),16.506140794081517,0.6309427151658533,Baseline+Meteorology,Emission=-0.043398; Landuse=-0.119052; POI=-0.039567; Temp=-0.020719; Topo=-0.149282; UCP=-0.674513,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东周浦,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0016050132444449196,0.20453426594816643,frontal_area_density_aggregate,Frontal Area Density (3km),0.23108148345367824,0.277371762929708,Baseline+Meteorology,Emission=-0.043398; Landuse=-0.119052; POI=-0.039567; Temp=-0.020719; Topo=-0.149282; UCP=-0.674513,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东周浦,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0016050132444449196,0.20453426594816643,building_impervious_composite,Building & Impervious (3km),0.5454119451021393,0.6184433442888746,Baseline+Meteorology,Emission=-0.043398; Landuse=-0.119052; POI=-0.039567; Temp=-0.020719; Topo=-0.149282; UCP=-0.674513,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东周浦,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0016050132444449196,0.20453426594816643,green_space_composite,Green Space Density (3km),0.45369318230554867,0.4014752362252587,Baseline+Meteorology,Emission=-0.043398; Landuse=-0.119052; POI=-0.039567; Temp=-0.020719; Topo=-0.149282; UCP=-0.674513,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东川沙,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004704896649821312,0.6341017585530065,building_density_aggregate,Building Density (3km),0.10741183684224842,0.34535768083759694,Baseline+Meteorology,Emission=-0.163757; Landuse=-0.106381; POI=-0.021739; Temp=-0.013771; Topo=-0.020420; UCP=-0.056352,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东川沙,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004704896649821312,0.6341017585530065,height_std_aggregate,Building Height Std (3km),11.978611096534635,0.3920325428905955,Baseline+Meteorology,Emission=-0.163757; Landuse=-0.106381; POI=-0.021739; Temp=-0.013771; Topo=-0.020420; UCP=-0.056352,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东川沙,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004704896649821312,0.6341017585530065,frontal_area_density_aggregate,Frontal Area Density (3km),0.1653884268544697,0.19651222445209493,Baseline+Meteorology,Emission=-0.163757; Landuse=-0.106381; POI=-0.021739; Temp=-0.013771; Topo=-0.020420; UCP=-0.056352,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东川沙,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004704896649821312,0.6341017585530065,building_impervious_composite,Building & Impervious (3km),0.5125764444567336,0.5767774282006528,Baseline+Meteorology,Emission=-0.163757; Landuse=-0.106381; POI=-0.021739; Temp=-0.013771; Topo=-0.020420; UCP=-0.056352,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东川沙,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004704896649821312,0.6341017585530065,green_space_composite,Green Space Density (3km),0.4805205842066065,0.4346994619918823,Baseline+Meteorology,Emission=-0.163757; Landuse=-0.106381; POI=-0.021739; Temp=-0.013771; Topo=-0.020420; UCP=-0.056352,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东张江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002871834434860821,0.3800844822568865,building_density_aggregate,Building Density (3km),0.16720429198318296,0.5439635526256204,Baseline+Meteorology,Emission=0.011377; Landuse=-0.068806; POI=0.019576; Temp=-0.024800; Topo=0.003544; UCP=-0.084406,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东张江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002871834434860821,0.3800844822568865,height_std_aggregate,Building Height Std (3km),11.45790556512638,0.3645557825988122,Baseline+Meteorology,Emission=0.011377; Landuse=-0.068806; POI=0.019576; Temp=-0.024800; Topo=0.003544; UCP=-0.084406,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东张江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002871834434860821,0.3800844822568865,frontal_area_density_aggregate,Frontal Area Density (3km),0.233066494258006,0.2798150509394328,Baseline+Meteorology,Emission=0.011377; Landuse=-0.068806; POI=0.019576; Temp=-0.024800; Topo=0.003544; UCP=-0.084406,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东张江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002871834434860821,0.3800844822568865,building_impervious_composite,Building & Impervious (3km),0.5371448682339143,0.6079530114382763,Baseline+Meteorology,Emission=0.011377; Landuse=-0.068806; POI=0.019576; Temp=-0.024800; Topo=0.003544; UCP=-0.084406,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东张江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002871834434860821,0.3800844822568865,green_space_composite,Green Space Density (3km),0.45538697064299494,0.40357289765112975,Baseline+Meteorology,Emission=0.011377; Landuse=-0.068806; POI=0.019576; Temp=-0.024800; Topo=0.003544; UCP=-0.084406,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东惠南,1,Cluster 2 (Regional background),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001910428222033192,0.2468572597417435,building_density_aggregate,Building Density (3km),0.041143562052141834,0.12524180742922997,Baseline+Meteorology,Emission=-0.078968; Landuse=-0.233732; POI=-0.074487; Temp=-0.009788; Topo=-0.566136; UCP=-0.449649,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东惠南,1,Cluster 2 (Regional background),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001910428222033192,0.2468572597417435,height_std_aggregate,Building Height Std (3km),8.39936160141081,0.20316153140733897,Baseline+Meteorology,Emission=-0.078968; Landuse=-0.233732; POI=-0.074487; Temp=-0.009788; Topo=-0.566136; UCP=-0.449649,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东惠南,1,Cluster 2 (Regional background),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001910428222033192,0.2468572597417435,frontal_area_density_aggregate,Frontal Area Density (3km),0.05212404089949876,0.05709861746855972,Baseline+Meteorology,Emission=-0.078968; Landuse=-0.233732; POI=-0.074487; Temp=-0.009788; Topo=-0.566136; UCP=-0.449649,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东惠南,1,Cluster 2 (Regional background),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001910428222033192,0.2468572597417435,building_impervious_composite,Building & Impervious (3km),0.308175463722007,0.31740711423423656,Baseline+Meteorology,Emission=-0.078968; Landuse=-0.233732; POI=-0.074487; Temp=-0.009788; Topo=-0.566136; UCP=-0.449649,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东惠南,1,Cluster 2 (Regional background),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001910428222033192,0.2468572597417435,green_space_composite,Green Space Density (3km),0.6900789937337745,0.6942257454204189,Baseline+Meteorology,Emission=-0.078968; Landuse=-0.233732; POI=-0.074487; Temp=-0.009788; Topo=-0.566136; UCP=-0.449649,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,浦东监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021334863501675135,0.27776762257719834,building_density_aggregate,Building Density (3km),0.1806991063735907,0.5887877594642126,Baseline+Meteorology,Emission=-0.259111; Landuse=-0.069979; POI=-0.002710; Temp=-0.010102; Topo=-0.085495; UCP=-0.070293,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,浦东监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021334863501675135,0.27776762257719834,height_std_aggregate,Building Height Std (3km),21.15285675000016,0.8761421470203181,Baseline+Meteorology,Emission=-0.259111; Landuse=-0.069979; POI=-0.002710; Temp=-0.010102; Topo=-0.085495; UCP=-0.070293,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,浦东监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021334863501675135,0.27776762257719834,frontal_area_density_aggregate,Frontal Area Density (3km),0.5064436278360491,0.616306454990187,Baseline+Meteorology,Emission=-0.259111; Landuse=-0.069979; POI=-0.002710; Temp=-0.010102; Topo=-0.085495; UCP=-0.070293,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,浦东监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021334863501675135,0.27776762257719834,building_impervious_composite,Building & Impervious (3km),0.6727814421546893,0.7800661815253489,Baseline+Meteorology,Emission=-0.259111; Landuse=-0.069979; POI=-0.002710; Temp=-0.010102; Topo=-0.085495; UCP=-0.070293,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,浦东监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0021334863501675135,0.27776762257719834,green_space_composite,Green Space Density (3km),0.3022423680211308,0.21391193565361177,Baseline+Meteorology,Emission=-0.259111; Landuse=-0.069979; POI=-0.002710; Temp=-0.010102; Topo=-0.085495; UCP=-0.070293,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,虹口凉城,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00320957921790847,0.426887590832684,building_density_aggregate,Building Density (3km),0.25423631162166216,0.8330480214441451,Baseline+Meteorology,Emission=0.082938; Landuse=-0.043881; POI=-0.036107; Temp=-0.025308; Topo=0.116243; UCP=0.021057,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,虹口凉城,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00320957921790847,0.426887590832684,height_std_aggregate,Building Height Std (3km),12.805519637218513,0.43566712402160573,Baseline+Meteorology,Emission=0.082938; Landuse=-0.043881; POI=-0.036107; Temp=-0.025308; Topo=0.116243; UCP=0.021057,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,虹口凉城,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00320957921790847,0.426887590832684,frontal_area_density_aggregate,Frontal Area Density (3km),0.45806411035363687,0.5567576128764133,Baseline+Meteorology,Emission=0.082938; Landuse=-0.043881; POI=-0.036107; Temp=-0.025308; Topo=0.116243; UCP=0.021057,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,虹口凉城,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00320957921790847,0.426887590832684,building_impervious_composite,Building & Impervious (3km),0.8145421423413933,0.9599504324881314,Baseline+Meteorology,Emission=0.082938; Landuse=-0.043881; POI=-0.036107; Temp=-0.025308; Topo=0.116243; UCP=0.021057,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,虹口凉城,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00320957921790847,0.426887590832684,green_space_composite,Green Space Density (3km),0.1852843675147866,0.06906604157982017,Baseline+Meteorology,Emission=0.082938; Landuse=-0.043881; POI=-0.036107; Temp=-0.025308; Topo=0.116243; UCP=0.021057,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,虹口嘉兴,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0012967784923293667,0.16182052085365525,building_density_aggregate,Building Density (3km),0.2653626526963495,0.8700051369153303,Baseline+Meteorology,Emission=0.339760; Landuse=0.362117; POI=0.245895; Temp=-0.042855; Topo=0.411383; UCP=0.322080,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,虹口嘉兴,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0012967784923293667,0.16182052085365525,height_std_aggregate,Building Height Std (3km),18.205068560704166,0.7205922928653562,Baseline+Meteorology,Emission=0.339760; Landuse=0.362117; POI=0.245895; Temp=-0.042855; Topo=0.411383; UCP=0.322080,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,虹口嘉兴,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0012967784923293667,0.16182052085365525,frontal_area_density_aggregate,Frontal Area Density (3km),0.6298378425176293,0.768188552832477,Baseline+Meteorology,Emission=0.339760; Landuse=0.362117; POI=0.245895; Temp=-0.042855; Topo=0.411383; UCP=0.322080,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,虹口嘉兴,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0012967784923293667,0.16182052085365525,building_impervious_composite,Building & Impervious (3km),0.817220309160714,0.9633488357946358,Baseline+Meteorology,Emission=0.339760; Landuse=0.362117; POI=0.245895; Temp=-0.042855; Topo=0.411383; UCP=0.322080,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,虹口嘉兴,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0012967784923293667,0.16182052085365525,green_space_composite,Green Space Density (3km),0.1625997767206107,0.04097245395814842,Baseline+Meteorology,Emission=0.339760; Landuse=0.362117; POI=0.245895; Temp=-0.042855; Topo=0.411383; UCP=0.322080,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,金山廊下,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00019727450529294753,0.00945634805893347,building_density_aggregate,Building Density (3km),0.018925585290981126,0.051442853470648635,Baseline+Meteorology,Emission=0.088143; Landuse=0.083064; POI=0.144473; Temp=-0.053640; Topo=0.064114; UCP=0.095785,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,金山廊下,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00019727450529294753,0.00945634805893347,height_std_aggregate,Building Height Std (3km),4.549295871325151,0.0,Baseline+Meteorology,Emission=0.088143; Landuse=0.083064; POI=0.144473; Temp=-0.053640; Topo=0.064114; UCP=0.095785,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,金山廊下,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00019727450529294753,0.00945634805893347,frontal_area_density_aggregate,Frontal Area Density (3km),0.00974367163497686,0.004933940154985828,Baseline+Meteorology,Emission=0.088143; Landuse=0.083064; POI=0.144473; Temp=-0.053640; Topo=0.064114; UCP=0.095785,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,金山廊下,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00019727450529294753,0.00945634805893347,building_impervious_composite,Building & Impervious (3km),0.06899913279981791,0.013909353011977257,Baseline+Meteorology,Emission=0.088143; Landuse=0.083064; POI=0.144473; Temp=-0.053640; Topo=0.064114; UCP=0.095785,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,金山廊下,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00019727450529294753,0.00945634805893347,green_space_composite,Green Space Density (3km),0.5966357156287523,0.5785015101931442,Baseline+Meteorology,Emission=0.088143; Landuse=0.083064; POI=0.144473; Temp=-0.053640; Topo=0.064114; UCP=0.095785,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,金山朱泾,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0013219406928989068,0.16530738212989896,building_density_aggregate,Building Density (3km),0.08310211314938173,0.26461080641058554,Baseline+Meteorology,Emission=-0.001920; Landuse=-0.062956; POI=-0.013000; Temp=-0.032147; Topo=-0.061667; UCP=-0.040532,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,金山朱泾,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0013219406928989068,0.16530738212989896,height_std_aggregate,Building Height Std (3km),8.089696971085466,0.18682104661302232,Baseline+Meteorology,Emission=-0.001920; Landuse=-0.062956; POI=-0.013000; Temp=-0.032147; Topo=-0.061667; UCP=-0.040532,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,金山朱泾,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0013219406928989068,0.16530738212989896,frontal_area_density_aggregate,Frontal Area Density (3km),0.10258587907406637,0.11921052330392763,Baseline+Meteorology,Emission=-0.001920; Landuse=-0.062956; POI=-0.013000; Temp=-0.032147; Topo=-0.061667; UCP=-0.040532,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,金山朱泾,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0013219406928989068,0.16530738212989896,building_impervious_composite,Building & Impervious (3km),0.4065141770519526,0.4421919506854055,Baseline+Meteorology,Emission=-0.001920; Landuse=-0.062956; POI=-0.013000; Temp=-0.032147; Topo=-0.061667; UCP=-0.040532,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
